id_usuario,fecha_registro,país,dispositivo,tipo_plan
user_6639,2025-01-12,Colombia,mobile,free
user_6640,2025-01-27,Argentina,mobile,free
user_6641,2025-01-14,Mexico,desktop,paid
user_6642,2025-05-18,Colombia,mobile,paid
user_6643,2025-02-15,Argentina,desktop,free
user_6644,2025-02-10,Argentina,mobile,free
user_6645,2025-01-08,Argentina,mobile,free
user_6646,2025-05-05,Argentina,desktop,paid
user_6647,2025-05-12,Colombia,desktop,paid
user_6648,2025-01-30,Colombia,desktop,free
user_6649,2025-01-19,Argentina,mobile,free
user_6650,2025-03-02,Colombia,desktop,free
user_6651,2025-04-24,Argentina,mobile,free
user_6652,2025-05-29,Argentina,desktop,free
user_6653,2025-03-25,Colombia,desktop,free
user_6654,2025-04-18,Mexico,mobile,free
user_6655,2025-02-20,Mexico,mobile,paid
user_6656,2025-03-25,Argentina,mobile,paid
user_6657,2025-02-28,Colombia,desktop,paid
user_6658,2025-01-29,Argentina,desktop,free
user_6659,2025-03-25,Argentina,desktop,paid
user_6660,2025-02-28,Colombia,mobile,free
user_6661,2025-01-26,Mexico,mobile,free
user_6662,2025-03-02,Colombia,desktop,paid
user_6663,2025-04-16,Argentina,mobile,free
user_6664,2025-02-21,Mexico,mobile,free
user_6665,2025-04-07,Argentina,mobile,free
user_6666,2025-02-26,Mexico,mobile,free
user_6667,2025-01-19,Mexico,mobile,free
user_6668,2025-05-01,Mexico,desktop,paid
user_6669,2025-05-30,Colombia,desktop,free
user_6670,2025-05-05,Argentina,desktop,free
user_6671,2025-01-14,Mexico,mobile,free
user_6672,2025-04-22,Mexico,desktop,free
user_6673,2025-02-07,Mexico,desktop,paid
user_6674,2025-02-25,Colombia,mobile,free
user_6675,2025-04-27,Colombia,mobile,free
user_6676,2025-02-15,Colombia,desktop,free
user_6677,2025-04-10,Colombia,desktop,free
user_6678,2025-04-06,Argentina,desktop,free
user_6679,2025-02-04,Mexico,mobile,free
user_6680,2025-04-28,Mexico,mobile,free
user_6681,2025-02-19,Mexico,desktop,free
user_6682,2025-04-02,Argentina,desktop,paid
user_6683,2025-03-11,Mexico,desktop,free
user_6684,2025-02-21,Colombia,desktop,free
user_6685,2025-03-27,Argentina,mobile,free
user_6686,2025-02-02,Mexico,mobile,free
user_6687,2025-01-09,Mexico,desktop,free
user_6688,2025-05-26,Colombia,mobile,paid
user_6689,2025-01-16,Argentina,desktop,free
user_6690,2025-03-13,Colombia,mobile,paid
user_6691,2025-02-04,Argentina,mobile,free
user_6692,2025-01-29,Mexico,desktop,free
user_6693,2025-04-30,Mexico,desktop,free
user_6694,2025-04-28,Colombia,desktop,free
user_6695,2025-04-18,Mexico,mobile,free
user_6696,2025-02-13,Argentina,mobile,paid
user_6697,2025-03-29,Mexico,mobile,paid
user_6698,2025-02-26,Argentina,mobile,free
user_6699,2025-03-17,Mexico,desktop,paid
user_6700,2025-02-10,Mexico,desktop,free
user_6701,2025-02-13,Mexico,mobile,free
user_6702,2025-05-28,Colombia,mobile,paid
user_6703,2025-05-22,Mexico,desktop,free
user_6704,2025-02-28,Mexico,mobile,paid
user_6705,2025-01-23,Argentina,mobile,free
user_6706,2025-04-16,Colombia,desktop,free
user_6707,2025-05-14,Argentina,desktop,paid
user_6708,2025-05-06,Colombia,desktop,free
user_6709,2025-02-25,Colombia,mobile,free
user_6710,2025-05-02,Argentina,mobile,paid
user_6711,2025-04-29,Mexico,desktop,free
user_6712,2025-03-13,Colombia,mobile,free
user_6713,2025-01-04,Argentina,mobile,free
user_6714,2025-04-20,Mexico,mobile,free
user_6715,2025-03-05,Colombia,mobile,paid
user_6716,2025-03-05,Colombia,desktop,free
user_6717,2025-03-25,Colombia,mobile,free
user_6718,2025-04-22,Mexico,mobile,free
user_6719,2025-05-29,Argentina,desktop,free
user_6720,2025-02-26,Argentina,desktop,free
user_6721,2025-02-08,Argentina,mobile,paid
user_6722,2025-05-27,Mexico,mobile,free
user_6723,2025-01-02,Colombia,mobile,free
user_6724,2025-04-17,Argentina,mobile,free
user_6725,2025-01-12,Mexico,mobile,free
user_6726,2025-01-11,Mexico,desktop,paid
user_6727,2025-05-01,Colombia,desktop,free
user_6728,2025-05-10,Mexico,mobile,free
user_6729,2025-01-09,Mexico,desktop,free
user_6730,2025-04-19,Colombia,desktop,free
user_6731,2025-05-16,Argentina,desktop,paid
user_6732,2025-04-11,Mexico,mobile,free
user_6733,2025-05-03,Mexico,mobile,free
user_6734,2025-01-26,Colombia,mobile,free
user_6735,2025-04-26,Mexico,mobile,free
user_6736,2025-05-07,Colombia,mobile,free
user_6737,2025-03-03,Argentina,mobile,paid
user_6738,2025-01-22,Mexico,mobile,free
user_6739,2025-05-23,Colombia,mobile,free
user_6740,2025-01-04,Argentina,desktop,paid
user_6741,2025-04-15,Colombia,desktop,free
user_6742,2025-02-25,Colombia,desktop,paid
user_6743,2025-02-03,Colombia,mobile,free
user_6744,2025-04-02,Argentina,desktop,free
user_6745,2025-03-17,Colombia,mobile,paid
user_6746,2025-03-03,Colombia,desktop,free
user_6747,2025-01-24,Colombia,desktop,free
user_6748,2025-01-05,Colombia,desktop,free
user_6749,2025-05-03,Mexico,desktop,free
user_6750,2025-03-20,Argentina,desktop,free
user_6751,2025-02-11,Colombia,desktop,paid
user_6752,2025-04-28,Argentina,mobile,free
user_6753,2025-05-27,Mexico,desktop,free
user_6754,2025-05-30,Mexico,desktop,free
user_6755,2025-01-07,Colombia,mobile,free
user_6756,2025-04-27,Mexico,mobile,paid
user_6757,2025-04-29,Colombia,mobile,free
user_6758,2025-02-05,Colombia,mobile,free
user_6759,2025-04-14,Mexico,desktop,free
user_6760,2025-02-17,Argentina,desktop,paid
user_6761,2025-04-05,Mexico,mobile,free
user_6762,2025-04-29,Mexico,desktop,free
user_6763,2025-01-01,Colombia,mobile,free
user_6764,2025-01-19,Argentina,mobile,free
user_6765,2025-04-09,Colombia,mobile,paid
user_6766,2025-03-27,Mexico,desktop,paid
user_6767,2025-05-16,Argentina,mobile,paid
user_6768,2025-01-09,Mexico,mobile,free
user_6769,2025-03-17,Argentina,desktop,free
user_6770,2025-04-20,Argentina,desktop,free
user_6771,2025-03-11,Argentina,desktop,paid
user_6772,2025-05-19,Colombia,desktop,free
user_6773,2025-05-28,Mexico,mobile,free
user_6774,2025-02-23,Mexico,desktop,free
user_6775,2025-01-21,Mexico,mobile,paid
user_6776,2025-03-27,Mexico,mobile,free
user_6777,2025-01-15,Argentina,mobile,free
user_6778,2025-05-12,Colombia,mobile,free
user_6779,2025-04-04,Mexico,mobile,free
user_6780,2025-01-14,Colombia,desktop,free
user_6781,2025-01-29,Mexico,mobile,free
user_6782,2025-04-09,Mexico,mobile,free
user_6783,2025-04-04,Colombia,mobile,paid
user_6784,2025-04-30,Mexico,desktop,free
user_6785,2025-01-11,Argentina,desktop,free
user_6786,2025-04-04,Colombia,desktop,free
user_6787,2025-04-04,Mexico,mobile,paid
user_6788,2025-02-14,Mexico,desktop,free
user_6789,2025-05-24,Mexico,desktop,free
user_6790,2025-01-18,Mexico,desktop,paid
user_6791,2025-05-24,Mexico,mobile,free
user_6792,2025-02-22,Argentina,desktop,free
user_6793,2025-02-05,Argentina,desktop,free
user_6794,2025-03-27,Mexico,mobile,free
user_6795,2025-03-03,Mexico,mobile,paid
user_6796,2025-05-19,Colombia,desktop,free
user_6797,2025-01-30,Colombia,mobile,free
user_6798,2025-05-03,Colombia,desktop,free
user_6799,2025-05-29,Mexico,mobile,paid
user_6800,2025-02-23,Colombia,desktop,free
user_6801,2025-02-27,Argentina,desktop,free
user_6802,2025-03-24,Mexico,mobile,paid
user_6803,2025-04-01,Argentina,desktop,free
user_6804,2025-03-10,Argentina,desktop,free
user_6805,2025-05-09,Colombia,mobile,free
user_6806,2025-04-19,Colombia,desktop,free
user_6807,2025-03-12,Colombia,mobile,free
user_6808,2025-01-14,Argentina,desktop,paid
user_6809,2025-01-17,Argentina,mobile,paid
user_6810,2025-04-06,Colombia,mobile,free
user_6811,2025-03-30,Argentina,desktop,free
user_6812,2025-04-26,Colombia,desktop,paid
user_6813,2025-05-05,Colombia,mobile,free
user_6814,2025-05-09,Mexico,mobile,free
user_6815,2025-05-15,Colombia,desktop,free
user_6816,2025-02-01,Colombia,desktop,free
user_6817,2025-05-01,Colombia,mobile,free
user_6818,2025-05-17,Argentina,desktop,free
user_6819,2025-05-17,Colombia,desktop,free
user_6820,2025-03-16,Mexico,desktop,free
user_6821,2025-04-26,Argentina,mobile,paid
user_6822,2025-04-05,Colombia,desktop,free
user_6823,2025-01-17,Mexico,desktop,free
user_6824,2025-02-18,Colombia,mobile,paid
user_6825,2025-04-28,Colombia,mobile,free
user_6826,2025-01-23,Mexico,desktop,paid
user_6827,2025-01-21,Mexico,mobile,free
user_6828,2025-04-11,Argentina,mobile,free
user_6829,2025-02-15,Argentina,desktop,free
user_6830,2025-03-15,Colombia,desktop,paid
user_6831,2025-01-20,Mexico,desktop,paid
user_6832,2025-01-28,Colombia,desktop,paid
user_6833,2025-02-12,Argentina,mobile,free
user_6834,2025-03-12,Argentina,mobile,paid
user_6835,2025-01-29,Argentina,mobile,paid
user_6836,2025-02-07,Mexico,desktop,free
user_6837,2025-05-08,Argentina,desktop,free
user_6838,2025-02-08,Colombia,mobile,paid
user_6839,2025-02-22,Mexico,mobile,free
user_6840,2025-05-14,Argentina,mobile,free
user_6841,2025-01-06,Colombia,mobile,paid
user_6842,2025-03-17,Mexico,mobile,free
user_6843,2025-04-17,Mexico,desktop,free
user_6844,2025-05-19,Mexico,desktop,paid
user_6845,2025-02-03,Argentina,mobile,free
user_6846,2025-05-02,Colombia,mobile,paid
user_6847,2025-03-30,Colombia,mobile,free
user_6848,2025-04-18,Colombia,mobile,free
user_6849,2025-04-24,Mexico,desktop,free
user_6850,2025-01-06,Mexico,mobile,paid
user_6851,2025-03-16,Argentina,desktop,free
user_6852,2025-02-18,Colombia,mobile,paid
user_6853,2025-01-17,Colombia,mobile,free
user_6854,2025-01-06,Argentina,mobile,paid
user_6855,2025-03-01,Argentina,desktop,free
user_6856,2025-05-14,Argentina,mobile,free
user_6857,2025-03-27,Argentina,mobile,paid
user_6858,2025-04-16,Argentina,desktop,free
user_6859,2025-05-29,Mexico,mobile,free
user_6860,2025-03-29,Mexico,mobile,paid
user_6861,2025-03-25,Colombia,desktop,free
user_6862,2025-05-05,Colombia,mobile,free
user_6863,2025-05-16,Mexico,desktop,paid
user_6864,2025-05-21,Colombia,desktop,paid
user_6865,2025-04-24,Argentina,desktop,free
user_6866,2025-04-28,Mexico,mobile,paid
user_6867,2025-03-19,Colombia,mobile,paid
user_6868,2025-05-26,Mexico,desktop,free
user_6869,2025-02-03,Mexico,desktop,paid
user_6870,2025-03-20,Colombia,desktop,paid
user_6871,2025-02-13,Colombia,desktop,free
user_6872,2025-03-08,Mexico,mobile,free
user_6873,2025-02-28,Colombia,mobile,free
user_6874,2025-05-04,Argentina,desktop,paid
user_6875,2025-04-06,Colombia,desktop,free
user_6876,2025-03-15,Colombia,mobile,free
user_6877,2025-01-13,Argentina,desktop,free
user_6878,2025-02-07,Argentina,desktop,free
user_6879,2025-04-01,Mexico,desktop,free
user_6880,2025-03-14,Mexico,mobile,paid
user_6881,2025-04-27,Argentina,desktop,free
user_6882,2025-02-12,Argentina,desktop,paid
user_6883,2025-02-11,Mexico,desktop,free
user_6884,2025-05-18,Colombia,mobile,free
user_6885,2025-03-15,Colombia,mobile,free
user_6886,2025-02-16,Argentina,mobile,free
user_6887,2025-02-14,Colombia,mobile,free
user_6888,2025-02-09,Mexico,desktop,free
user_6889,2025-02-11,Colombia,mobile,free
user_6890,2025-03-02,Argentina,mobile,free
user_6891,2025-01-30,Mexico,mobile,free
user_6892,2025-01-11,Argentina,mobile,free
user_6893,2025-03-23,Argentina,mobile,paid
user_6894,2025-05-28,Argentina,desktop,free
user_6895,2025-02-02,Mexico,desktop,free
user_6896,2025-04-23,Mexico,desktop,free
user_6897,2025-03-08,Argentina,desktop,free
user_6898,2025-04-05,Colombia,desktop,free
user_6899,2025-02-17,Argentina,desktop,paid
user_6900,2025-02-22,Mexico,desktop,paid
user_6901,2025-05-24,Mexico,desktop,free
user_6902,2025-01-09,Colombia,desktop,free
user_6903,2025-03-23,Mexico,desktop,free
user_6904,2025-03-30,Mexico,desktop,free
user_6905,2025-02-07,Argentina,mobile,free
user_6906,2025-04-06,Colombia,desktop,free
user_6907,2025-04-25,Colombia,desktop,free
user_6908,2025-05-19,Colombia,desktop,free
user_6909,2025-02-11,Argentina,mobile,paid
user_6910,2025-05-17,Argentina,desktop,paid
user_6911,2025-03-19,Mexico,mobile,paid
user_6912,2025-02-01,Mexico,mobile,free
user_6913,2025-01-07,Colombia,mobile,free
user_6914,2025-04-14,Argentina,desktop,free
user_6915,2025-05-08,Mexico,mobile,free
user_6916,2025-02-07,Colombia,desktop,paid
user_6917,2025-04-28,Argentina,desktop,free
user_6918,2025-03-23,Colombia,desktop,free
user_6919,2025-02-09,Colombia,mobile,free
user_6920,2025-01-02,Colombia,desktop,free
user_6921,2025-05-20,Mexico,mobile,paid
user_6922,2025-05-10,Argentina,mobile,free
user_6923,2025-03-26,Mexico,desktop,free
user_6924,2025-03-17,Colombia,desktop,free
user_6925,2025-05-02,Mexico,mobile,paid
user_6926,2025-03-16,Colombia,mobile,free
user_6927,2025-05-27,Colombia,mobile,free
user_6928,2025-02-07,Mexico,mobile,free
user_6929,2025-05-25,Colombia,desktop,free
user_6930,2025-04-24,Argentina,mobile,free
user_6931,2025-03-28,Colombia,desktop,paid
user_6932,2025-01-29,Argentina,mobile,free
user_6933,2025-05-03,Mexico,mobile,free
user_6934,2025-01-11,Argentina,mobile,paid
user_6935,2025-02-05,Argentina,desktop,free
user_6936,2025-05-22,Mexico,mobile,free
user_6937,2025-01-30,Mexico,desktop,free
user_6938,2025-03-20,Colombia,desktop,free
user_6939,2025-01-07,Mexico,desktop,free
user_6940,2025-04-13,Colombia,mobile,free
user_6941,2025-02-26,Argentina,desktop,free
user_6942,2025-04-25,Argentina,desktop,free
user_6943,2025-04-02,Mexico,mobile,free
user_6944,2025-01-24,Argentina,mobile,free
user_6945,2025-03-25,Mexico,mobile,paid
user_6946,2025-01-15,Argentina,mobile,paid
user_6947,2025-02-19,Colombia,mobile,free
user_6948,2025-05-30,Argentina,desktop,free
user_6949,2025-05-15,Colombia,desktop,free
user_6950,2025-02-26,Colombia,mobile,free
user_6951,2025-03-13,Colombia,mobile,free
user_6952,2025-02-20,Argentina,mobile,free
user_6953,2025-01-06,Mexico,mobile,free
user_6954,2025-01-22,Mexico,mobile,free
user_6955,2025-05-18,Argentina,desktop,free
user_6956,2025-04-25,Mexico,desktop,free
user_6957,2025-01-23,Argentina,mobile,free
user_6958,2025-05-12,Mexico,desktop,free
user_6959,2025-04-11,Mexico,mobile,free
user_6960,2025-02-19,Colombia,desktop,free
user_6961,2025-05-06,Mexico,mobile,free
user_6962,2025-03-23,Colombia,mobile,free
user_6963,2025-05-11,Mexico,mobile,paid
user_6964,2025-01-15,Argentina,desktop,free
user_6965,2025-04-03,Mexico,mobile,free
user_6966,2025-04-12,Mexico,desktop,free
user_6967,2025-02-07,Mexico,mobile,free
user_6968,2025-04-20,Argentina,mobile,paid
user_6969,2025-04-05,Colombia,mobile,free
user_6970,2025-04-09,Argentina,mobile,free
user_6971,2025-04-06,Colombia,mobile,free
user_6972,2025-01-04,Argentina,mobile,free
user_6973,2025-03-14,Argentina,desktop,free
user_6974,2025-03-30,Colombia,mobile,free
user_6975,2025-03-31,Colombia,desktop,free
user_6976,2025-03-20,Argentina,mobile,free
user_6977,2025-04-25,Mexico,desktop,free
user_6978,2025-05-24,Argentina,mobile,free
user_6979,2025-01-23,Mexico,desktop,free
user_6980,2025-02-25,Colombia,desktop,free
user_6981,2025-04-24,Colombia,mobile,free
user_6982,2025-04-17,Mexico,mobile,free
user_6983,2025-04-24,Argentina,mobile,paid
user_6984,2025-03-15,Colombia,mobile,free
user_6985,2025-02-11,Argentina,desktop,free
user_6986,2025-04-19,Colombia,desktop,free
user_6987,2025-04-17,Mexico,mobile,free
user_6988,2025-02-05,Colombia,desktop,free
user_6989,2025-05-31,Colombia,mobile,free
user_6990,2025-01-23,Colombia,desktop,free
user_6991,2025-02-06,Colombia,desktop,free
user_6992,2025-02-23,Mexico,mobile,free
user_6993,2025-03-19,Argentina,desktop,free
user_6994,2025-05-02,Mexico,desktop,paid
user_6995,2025-05-15,Colombia,mobile,paid
user_6996,2025-03-27,Mexico,mobile,paid
user_6997,2025-01-17,Argentina,mobile,free
user_6998,2025-04-07,Mexico,desktop,free
user_6999,2025-01-23,Argentina,desktop,free
user_7000,2025-01-02,Argentina,desktop,free
user_7001,2025-04-15,Mexico,mobile,free
user_7002,2025-03-11,Colombia,desktop,free
user_7003,2025-04-17,Colombia,mobile,paid
user_7004,2025-02-14,Colombia,mobile,paid
user_7005,2025-05-23,Mexico,mobile,free
user_7006,2025-04-29,Argentina,desktop,free
user_7007,2025-05-26,Colombia,desktop,free
user_7008,2025-02-05,Colombia,desktop,free
user_7009,2025-02-21,Argentina,mobile,free
user_7010,2025-02-17,Argentina,mobile,free
user_7011,2025-04-08,Colombia,desktop,paid
user_7012,2025-03-16,Colombia,mobile,free
user_7013,2025-05-22,Mexico,mobile,free
user_7014,2025-05-06,Colombia,desktop,free
user_7015,2025-01-11,Colombia,mobile,paid
user_7016,2025-03-19,Mexico,desktop,paid
user_7017,2025-05-30,Argentina,desktop,free
user_7018,2025-03-19,Mexico,desktop,paid
user_7019,2025-05-07,Colombia,desktop,paid
user_7020,2025-05-24,Colombia,mobile,free
user_7021,2025-04-29,Mexico,mobile,paid
user_7022,2025-02-27,Mexico,mobile,free
user_7023,2025-01-07,Mexico,mobile,free
user_7024,2025-01-01,Mexico,desktop,free
user_7025,2025-02-09,Colombia,desktop,free
user_7026,2025-03-09,Colombia,mobile,free
user_7027,2025-03-18,Mexico,mobile,free
user_7028,2025-05-01,Argentina,desktop,free
user_7029,2025-02-01,Argentina,mobile,free
user_7030,2025-03-15,Argentina,mobile,paid
user_7031,2025-04-17,Colombia,mobile,paid
user_7032,2025-02-15,Argentina,desktop,free
user_7033,2025-05-06,Argentina,desktop,paid
user_7034,2025-03-04,Mexico,mobile,free
user_7035,2025-01-08,Argentina,desktop,free
user_7036,2025-01-31,Mexico,desktop,free
user_7037,2025-03-12,Argentina,mobile,free
user_7038,2025-05-07,Mexico,mobile,paid
user_7039,2025-01-18,Mexico,desktop,free
user_7040,2025-04-03,Argentina,desktop,free
user_7041,2025-05-29,Mexico,mobile,paid
user_7042,2025-05-04,Mexico,desktop,paid
user_7043,2025-05-25,Colombia,desktop,free
user_7044,2025-04-22,Argentina,mobile,free
user_7045,2025-03-08,Mexico,mobile,free
user_7046,2025-05-02,Mexico,mobile,paid
user_7047,2025-01-31,Mexico,desktop,free
user_7048,2025-04-06,Argentina,mobile,paid
user_7049,2025-05-12,Mexico,desktop,free
user_7050,2025-05-28,Colombia,mobile,free
user_7051,2025-01-05,Colombia,desktop,free
user_7052,2025-03-08,Colombia,mobile,paid
user_7053,2025-02-11,Argentina,desktop,paid
user_7054,2025-05-29,Colombia,desktop,free
user_7055,2025-01-15,Argentina,mobile,free
user_7056,2025-02-07,Argentina,mobile,free
user_7057,2025-03-23,Colombia,mobile,free
user_7058,2025-04-29,Mexico,desktop,free
user_7059,2025-02-04,Mexico,mobile,free
user_7060,2025-04-02,Colombia,desktop,paid
user_7061,2025-02-11,Argentina,mobile,free
user_7062,2025-01-14,Argentina,mobile,free
user_7063,2025-03-11,Colombia,desktop,paid
user_7064,2025-04-03,Argentina,desktop,paid
user_7065,2025-04-18,Colombia,mobile,free
user_7066,2025-04-02,Mexico,mobile,free
user_7067,2025-01-13,Colombia,desktop,free
user_7068,2025-03-16,Argentina,desktop,paid
user_7069,2025-03-16,Argentina,desktop,paid
user_7070,2025-05-16,Colombia,desktop,free
user_7071,2025-01-20,Colombia,desktop,free
user_7072,2025-05-12,Mexico,desktop,free
user_7073,2025-02-19,Argentina,desktop,free
user_7074,2025-02-16,Colombia,desktop,paid
user_7075,2025-01-25,Colombia,mobile,free
user_7076,2025-02-12,Colombia,mobile,paid
user_7077,2025-05-20,Mexico,desktop,paid
user_7078,2025-03-24,Argentina,mobile,free
user_7079,2025-03-22,Colombia,desktop,paid
user_7080,2025-03-19,Argentina,mobile,paid
user_7081,2025-03-11,Colombia,desktop,free
user_7082,2025-04-03,Mexico,mobile,free
user_7083,2025-01-25,Argentina,mobile,paid
user_7084,2025-05-17,Mexico,mobile,paid
user_7085,2025-05-29,Mexico,mobile,paid
user_7086,2025-04-01,Argentina,desktop,paid
user_7087,2025-02-06,Colombia,mobile,free
user_7088,2025-01-04,Argentina,mobile,free
user_7089,2025-02-05,Mexico,mobile,paid
user_7090,2025-05-13,Mexico,desktop,free
user_7091,2025-03-14,Mexico,desktop,free
user_7092,2025-04-06,Colombia,desktop,paid
user_7093,2025-05-05,Mexico,desktop,free
user_7094,2025-04-16,Colombia,mobile,free
user_7095,2025-03-29,Mexico,desktop,free
user_7096,2025-02-11,Mexico,desktop,free
user_7097,2025-01-27,Mexico,desktop,paid
user_7098,2025-02-25,Colombia,mobile,paid
user_7099,2025-02-09,Argentina,desktop,free
user_7100,2025-05-09,Argentina,desktop,paid
user_7101,2025-02-26,Mexico,desktop,free
user_7102,2025-02-18,Colombia,mobile,free
user_7103,2025-05-24,Mexico,mobile,paid
user_7104,2025-05-15,Colombia,desktop,free
user_7105,2025-05-17,Argentina,desktop,paid
user_7106,2025-05-22,Argentina,mobile,free
user_7107,2025-01-30,Colombia,desktop,free
user_7108,2025-04-17,Argentina,desktop,free
user_7109,2025-04-28,Argentina,mobile,free
user_7110,2025-01-20,Colombia,mobile,free
user_7111,2025-01-30,Argentina,mobile,free
user_7112,2025-02-03,Colombia,mobile,free
user_7113,2025-01-05,Colombia,desktop,free
user_7114,2025-05-03,Argentina,mobile,free
user_7115,2025-03-31,Colombia,mobile,free
user_7116,2025-03-21,Mexico,mobile,paid
user_7117,2025-04-03,Argentina,desktop,free
user_7118,2025-02-05,Argentina,desktop,free
user_7119,2025-04-24,Argentina,mobile,free
user_7120,2025-05-14,Argentina,desktop,free
user_7121,2025-03-29,Colombia,mobile,paid
user_7122,2025-02-14,Mexico,mobile,paid
user_7123,2025-03-19,Mexico,desktop,paid
user_7124,2025-01-08,Argentina,mobile,paid
user_7125,2025-01-31,Mexico,mobile,free
user_7126,2025-02-26,Argentina,desktop,paid
user_7127,2025-02-02,Argentina,mobile,free
user_7128,2025-02-06,Mexico,mobile,free
user_7129,2025-02-28,Mexico,mobile,free
user_7130,2025-03-20,Colombia,mobile,free
user_7131,2025-02-02,Argentina,desktop,free
user_7132,2025-02-23,Mexico,mobile,free
user_7133,2025-02-03,Argentina,mobile,free
user_7134,2025-01-21,Colombia,mobile,free
user_7135,2025-04-19,Argentina,mobile,paid
user_7136,2025-01-29,Colombia,mobile,free
user_7137,2025-01-20,Argentina,desktop,paid
user_7138,2025-01-05,Colombia,mobile,free
user_7139,2025-05-04,Colombia,mobile,free
user_7140,2025-04-21,Colombia,desktop,free
user_7141,2025-01-11,Argentina,mobile,free
user_7142,2025-02-20,Colombia,mobile,free
user_7143,2025-01-28,Colombia,desktop,free
user_7144,2025-01-09,Colombia,desktop,free
user_7145,2025-05-12,Colombia,mobile,free
user_7146,2025-01-16,Colombia,desktop,free
user_7147,2025-05-01,Mexico,mobile,free
user_7148,2025-01-31,Mexico,mobile,paid
user_7149,2025-03-06,Mexico,desktop,paid
user_7150,2025-01-12,Argentina,desktop,paid
user_7151,2025-01-17,Colombia,desktop,paid
user_7152,2025-03-19,Colombia,desktop,free
user_7153,2025-01-03,Mexico,desktop,free
user_7154,2025-01-25,Colombia,desktop,free
user_7155,2025-02-01,Argentina,desktop,paid
user_7156,2025-02-22,Argentina,desktop,free
user_7157,2025-05-31,Mexico,desktop,paid
user_7158,2025-02-21,Colombia,mobile,free
user_7159,2025-02-17,Mexico,desktop,free
user_7160,2025-03-31,Colombia,mobile,free
user_7161,2025-01-08,Mexico,desktop,free
user_7162,2025-01-24,Argentina,mobile,free
user_7163,2025-02-07,Colombia,mobile,paid
user_7164,2025-03-13,Mexico,mobile,free
user_7165,2025-05-29,Mexico,desktop,paid
user_7166,2025-03-31,Colombia,desktop,free
user_7167,2025-04-01,Colombia,desktop,free
user_7168,2025-02-11,Argentina,desktop,free
user_7169,2025-05-09,Argentina,mobile,free
user_7170,2025-03-03,Colombia,desktop,free
user_7171,2025-05-10,Mexico,mobile,free
user_7172,2025-05-26,Colombia,desktop,free
user_7173,2025-01-18,Mexico,desktop,paid
user_7174,2025-01-26,Argentina,desktop,free
user_7175,2025-05-29,Mexico,mobile,free
user_7176,2025-01-04,Mexico,desktop,free
user_7177,2025-05-16,Argentina,mobile,free
user_7178,2025-02-25,Argentina,mobile,paid
user_7179,2025-02-19,Mexico,mobile,free
user_7180,2025-03-14,Mexico,mobile,paid
user_7181,2025-02-13,Argentina,mobile,free
user_7182,2025-05-18,Colombia,mobile,paid
user_7183,2025-01-02,Colombia,desktop,paid
user_7184,2025-01-26,Colombia,mobile,free
user_7185,2025-02-24,Mexico,mobile,free
user_7186,2025-05-10,Mexico,desktop,paid
user_7187,2025-05-02,Colombia,desktop,free
user_7188,2025-04-04,Mexico,mobile,free
user_7189,2025-05-31,Colombia,mobile,free
user_7190,2025-02-17,Argentina,mobile,free
user_7191,2025-04-23,Argentina,mobile,paid
user_7192,2025-01-28,Colombia,mobile,free
user_7193,2025-02-16,Colombia,desktop,free
user_7194,2025-04-01,Mexico,desktop,free
user_7195,2025-04-08,Colombia,desktop,free
user_7196,2025-04-19,Mexico,desktop,paid
user_7197,2025-02-24,Colombia,desktop,paid
user_7198,2025-05-12,Mexico,desktop,free
user_7199,2025-02-28,Argentina,mobile,free
user_7200,2025-04-15,Mexico,mobile,free
user_7201,2025-01-29,Argentina,desktop,free
user_7202,2025-03-22,Colombia,desktop,free
user_7203,2025-02-01,Mexico,mobile,free
user_7204,2025-04-30,Colombia,mobile,paid
user_7205,2025-01-29,Argentina,mobile,paid
user_7206,2025-05-14,Mexico,mobile,free
user_7207,2025-02-04,Mexico,mobile,paid
user_7208,2025-05-07,Colombia,mobile,free
user_7209,2025-04-03,Mexico,desktop,free
user_7210,2025-03-15,Colombia,desktop,free
user_7211,2025-05-23,Argentina,mobile,free
user_7212,2025-01-11,Colombia,desktop,free
user_7214,2025-03-25,Colombia,desktop,free
user_7215,2025-05-07,Argentina,mobile,free
user_7216,2025-01-30,Argentina,desktop,free
user_7217,2025-04-09,Colombia,mobile,paid
user_7218,2025-03-14,Mexico,mobile,free
user_7219,2025-04-27,Mexico,mobile,free
user_7220,2025-03-21,Mexico,desktop,free
user_7221,2025-04-24,Argentina,desktop,free
user_7222,2025-02-27,Mexico,mobile,free
user_7223,2025-05-22,Colombia,mobile,free
user_7224,2025-04-15,Mexico,mobile,free
user_7225,2025-03-16,Argentina,desktop,free
user_7226,2025-04-20,Argentina,desktop,free
user_7227,2025-02-18,Mexico,desktop,free
user_7228,2025-01-18,Colombia,mobile,free
user_7229,2025-05-02,Argentina,mobile,free
user_7230,2025-04-05,Argentina,desktop,paid
user_7231,2025-02-15,Colombia,mobile,free
user_7232,2025-01-04,Colombia,mobile,paid
user_7233,2025-05-06,Argentina,mobile,free
user_7234,2025-01-27,Colombia,mobile,free
user_7235,2025-04-12,Colombia,desktop,free
user_7236,2025-04-23,Argentina,mobile,free
user_7237,2025-05-14,Mexico,mobile,free
user_7238,2025-01-22,Argentina,desktop,free
user_7239,2025-01-31,Mexico,desktop,free
