id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,es_devolucion
Order_24124,User_3493,2025-01-10,Mexico,Desktop,Social,Jacket-Winter-M,Moda,1.0,30.98,0.0,30.98,False
Order_24125,User_4374,2025-06-12,Mexico,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,496.44,0.0,496.44,False
Order_24126,User_1342,2025-06-11,Colombia,Desktop,Social,Phone-Pro-128Gb,Electronica,2.0,359.34,0.0,718.68,False
Order_24127,User_614,2025-05-03,Mexico,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,440.75,15.0,866.49,False
Order_24128,User_1262,2025-05-06,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,397.36,0.0,794.72,False
Order_24129,User_1033,2025-06-11,Colombia,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,92.7,15.0,77.7,False
Order_24130,User_6613,2025-01-30,Mexico,Mobile,Social,Tablet-Standard-64Gb,Electronica,2.0,445.57,5.0,886.15,False
Order_24131,User_96,2025-05-14,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,297.58,0.0,595.16,False
Order_24132,User_2184,2025-05-13,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,310.28,0.0,310.28,False
Order_24133,User_5413,2025-06-02,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,1.0,299.28,0.0,299.28,False
Order_24134,User_4750,2025-06-20,Argentina,Desktop,Social,Sneakers-Urban-42,Moda,1.0,361.38,0.0,361.38,False
Order_24135,User_3104,2025-02-23,Colombia,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,398.71,0.0,398.71,False
Order_24136,User_5236,2025-02-15,Colombia,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,406.4,15.0,797.8,False
Order_24137,User_7359,2025-06-07,Argentina,Desktop,Social,Sneakers-Urban-42,Moda,1.0,140.31,10.0,130.31,False
Order_24138,User_5571,2025-01-15,Colombia,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,157.56,0.0,157.56,False
Order_24139,User_4982,2025-04-29,Colombia,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,25.14,0.0,25.14,False
Order_24140,User_2253,2025-02-09,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,2.0,499.44,0.0,998.88,False
Order_24141,User_1786,2025-06-11,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,89.09,5.0,84.09,False
Order_24142,User_358,2025-05-17,Argentina,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,40.64,10.0,71.27,False
Order_24143,User_5981,2025-01-15,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,466.4,10.0,456.4,False
Order_24144,User_7205,2025-04-23,Argentina,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,321.08,15.0,627.15,False
Order_24145,User_5705,2025-04-24,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,469.21,0.0,469.21,False
Order_24146,User_3957,2025-05-18,Mexico,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,349.16,5.0,344.16,False
Order_24147,User_1766,2025-04-24,Colombia,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,310.52,5.0,616.04,False
Order_24148,User_6272,2025-02-28,Argentina,Desktop,Social,Jacket-Winter-M,Moda,2.0,489.06,0.0,978.12,False
Order_24149,User_5859,2025-05-04,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,366.03,10.0,722.06,False
Order_24150,User_3812,2025-01-18,Argentina,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,124.64,10.0,239.28,False
Order_24151,User_5361,2025-01-12,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,222.39,0.0,444.78,False
Order_24152,User_7733,2025-05-28,Mexico,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,489.71,0.0,979.42,False
Order_24153,User_6819,2025-04-21,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,411.21,5.0,406.21,False
Order_24154,User_5148,2025-05-27,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,173.53,0.0,347.06,False
Order_24155,User_4067,2025-02-28,Argentina,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,128.65,0.0,257.3,False
Order_24156,User_2777,2025-04-03,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,1.0,481.75,0.0,481.75,False
Order_24157,User_1382,2025-05-05,Argentina,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,470.05,15.0,455.05,False
Order_24158,User_4970,2025-06-21,Argentina,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,1.0,250.82,0.0,250.82,False
Order_24159,User_7473,2025-03-07,Argentina,Mobile,Social,Blender-Xl-Red,Hogar,2.0,461.73,0.0,923.45,False
Order_24160,User_1463,2025-01-31,Argentina,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,374.23,0.0,748.45,False
Order_24161,User_4118,2025-03-02,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,23.44,15.0,31.88,False
Order_24162,User_2765,2025-03-13,Argentina,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,130.26,0.0,260.52,False
Order_24163,User_4679,2025-06-27,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,263.35,10.0,253.35,False
Order_24164,User_2108,2025-02-18,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,403.76,0.0,807.51,False
Order_24165,User_5187,2025-01-28,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,141.32,0.0,141.32,False
Order_24166,User_6918,2025-03-12,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,83.85,0.0,167.71,False
Order_24167,User_6716,2025-01-29,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,2.0,328.39,10.0,646.78,False
Order_24168,User_3267,2025-04-15,Mexico,Mobile,Organic,Jacket-Winter-M,Moda,1.0,311.05,10.0,301.05,False
Order_24169,User_7378,2025-01-21,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,327.85,0.0,655.7,False
Order_24170,User_1547,2025-05-29,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,160.64,0.0,321.27,False
Order_24171,User_2865,2025-04-13,Colombia,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,491.57,5.0,486.57,False
Order_24172,User_3231,2025-04-04,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,2.0,339.34,5.0,673.69,False
Order_24173,User_5880,2025-02-16,Argentina,Desktop,Social,Blender-Xl-Red,Hogar,2.0,99.76,0.0,199.52,False
Order_24174,User_3384,2025-04-14,Argentina,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,128.45,5.0,123.45,False
Order_24175,User_532,2025-06-03,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,1.0,43.52,15.0,28.52,False
Order_24176,User_5926,2025-05-02,Argentina,Desktop,Organic,Jacket-Winter-M,Moda,1.0,177.49,5.0,172.49,False
Order_24177,User_2811,2025-04-12,Mexico,Desktop,Social,Jacket-Winter-M,Moda,1.0,498.02,0.0,498.02,False
Order_24178,User_5378,2025-05-14,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,38.24,10.0,28.24,False
Order_24179,User_3278,2025-01-03,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,32.13,10.0,54.27,False
Order_24180,User_4905,2025-05-22,Argentina,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,265.39,15.0,515.78,False
Order_24181,User_1159,2025-06-30,Argentina,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,433.1,5.0,428.1,False
Order_24182,User_770,2025-02-28,Colombia,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,73.64,0.0,147.29,False
Order_24183,User_3894,2025-06-27,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,415.5,5.0,410.5,False
Order_24184,User_4063,2025-01-03,Argentina,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,75.57,5.0,146.14,False
Order_24185,User_6839,2025-06-09,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,284.56,5.0,564.13,False
Order_24186,User_1259,2025-05-11,Colombia,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,367.46,5.0,362.46,False
Order_24187,User_5944,2025-06-25,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,1.0,121.13,0.0,121.13,False
Order_24188,User_7727,2025-05-26,Argentina,Desktop,Social,Sneakers-Urban-42,Moda,1.0,102.47,5.0,97.47,False
Order_24189,User_1468,2025-06-28,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,56.57,0.0,56.57,False
Order_24190,User_6510,2025-06-15,Mexico,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,352.98,0.0,352.98,False
Order_24191,User_3102,2025-03-22,Colombia,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,216.2,0.0,216.2,False
Order_24192,User_359,2025-03-25,Colombia,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,125.73,0.0,251.46,False
Order_24193,User_6145,2025-03-10,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,133.87,0.0,133.87,False
Order_24194,User_6484,2025-03-21,Argentina,Mobile,Social,Jacket-Winter-M,Moda,1.0,247.48,0.0,247.48,False
Order_24195,User_5275,2025-04-30,Colombia,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,378.24,0.0,756.48,False
Order_24196,User_3939,2025-03-30,Mexico,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,263.86,0.0,527.72,False
Order_24197,User_1420,2025-05-05,Mexico,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,116.19,0.0,232.37,False
Order_24198,User_5700,2025-02-27,Argentina,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,343.47,0.0,343.47,False
Order_24199,User_3399,2025-03-24,Argentina,Desktop,Organic,Jacket-Winter-M,Moda,1.0,427.87,15.0,412.87,False
Order_24200,User_5853,2025-04-08,Mexico,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,270.24,0.0,540.47,False
Order_24201,User_549,2025-06-08,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,329.27,10.0,648.54,False
Order_24202,User_412,2025-01-26,Argentina,Mobile,Social,Blender-Xl-Red,Hogar,1.0,173.78,0.0,173.78,False
Order_24203,User_419,2025-05-05,Argentina,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,355.67,5.0,350.67,False
Order_24204,User_3021,2025-05-27,Mexico,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,276.79,0.0,553.58,False
Order_24205,User_7129,2025-04-24,Mexico,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,167.73,0.0,167.73,False
Order_24206,User_6633,2025-02-08,Argentina,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,240.62,15.0,466.24,False
Order_24207,User_6080,2025-06-28,Argentina,Mobile,Social,Jacket-Winter-M,Moda,1.0,232.2,10.0,222.2,False
Order_24208,User_5211,2025-04-07,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,68.28,0.0,136.56,False
Order_24209,User_5007,2025-01-22,Argentina,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,429.05,0.0,858.11,False
Order_24210,User_3449,2025-03-24,Mexico,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,238.49,0.0,476.99,False
Order_24211,User_1349,2025-03-02,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,241.57,0.0,483.14,False
Order_24212,User_7278,2025-01-03,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,301.93,0.0,603.86,False
Order_24213,User_1765,2025-01-03,Colombia,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,309.45,0.0,618.91,False
Order_24214,User_808,2025-04-04,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,281.98,5.0,558.95,False
Order_24215,User_3495,2025-05-02,Argentina,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,242.54,0.0,242.54,False
Order_24216,User_1087,2025-06-06,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,352.83,15.0,337.83,False
Order_24217,User_1898,2025-06-27,Colombia,Desktop,Social,Blender-Xl-Red,Hogar,2.0,375.92,10.0,741.84,False
Order_24218,User_3915,2025-05-25,Argentina,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,2.0,488.45,0.0,976.89,False
Order_24219,User_2803,2025-05-18,Mexico,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,51.04,5.0,46.04,False
Order_24220,User_3419,2025-03-23,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,474.35,0.0,948.7,False
Order_24221,User_2519,2025-04-02,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,404.01,15.0,793.03,False
Order_24222,User_1829,2025-05-22,Argentina,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,293.17,0.0,293.17,False
Order_24223,User_3381,2025-06-02,Mexico,Desktop,Social,Blender-Xl-Red,Hogar,2.0,461.48,0.0,922.96,False
Order_24224,User_5666,2025-01-30,Colombia,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,126.67,15.0,238.33,False
Order_24225,User_6130,2025-05-13,Argentina,Mobile,Social,Jacket-Winter-M,Moda,1.0,404.73,5.0,399.73,False
Order_24226,User_4766,2025-01-19,Colombia,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,472.82,5.0,940.63,False
Order_24227,User_5272,2025-01-10,Mexico,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,445.23,10.0,435.23,False
Order_24228,User_2773,2025-01-02,Colombia,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,170.6,0.0,341.2,False
Order_24229,User_2850,2025-04-14,Colombia,Mobile,Social,Blender-Xl-Red,Hogar,1.0,170.97,0.0,170.97,False
Order_24230,User_3339,2025-06-08,Argentina,Desktop,Social,Sneakers-Urban-42,Moda,2.0,157.27,0.0,314.54,False
Order_24231,User_7375,2025-03-31,Mexico,Mobile,Organic,Jacket-Winter-M,Moda,1.0,373.61,15.0,358.61,False
Order_24232,User_1961,2025-03-30,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,145.63,0.0,291.25,False
Order_24233,User_6058,2025-02-26,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,404.54,5.0,804.07,False
Order_24234,User_5276,2025-06-19,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,182.06,0.0,182.06,False
Order_24235,User_7376,2025-02-06,Colombia,Mobile,Social,Sneakers-Urban-42,Moda,1.0,462.37,10.0,452.37,False
Order_24236,User_6536,2025-03-07,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,2.0,28.21,10.0,46.42,False
Order_24237,User_1589,2025-04-22,Colombia,Mobile,Social,Blender-Xl-Red,Hogar,1.0,470.44,15.0,455.44,False
Order_24238,User_752,2025-02-24,Colombia,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,72.37,0.0,72.37,False
Order_24239,User_4327,2025-01-25,Argentina,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,69.63,5.0,134.25,False
Order_24240,User_6555,2025-05-18,Mexico,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,225.24,0.0,225.24,False
Order_24241,User_888,2025-03-21,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,406.29,0.0,406.29,False
Order_24242,User_5392,2025-01-22,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,2.0,237.46,5.0,469.92,False
Order_24243,User_1087,2025-05-27,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,251.3,0.0,502.6,False
Order_24244,User_4742,2025-06-17,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,42.04,5.0,37.04,False
Order_24245,User_21,2025-04-25,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,1.0,400.68,10.0,390.68,False
Order_24246,User_1104,2025-06-03,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,300.31,0.0,300.31,False
Order_24247,User_7728,2025-01-14,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,269.48,0.0,269.48,False
Order_24248,User_1072,2025-01-21,Colombia,Mobile,Social,Blender-Xl-Red,Hogar,1.0,475.63,0.0,475.63,False
Order_24249,User_503,2025-05-30,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,228.87,0.0,228.87,False
Order_24250,User_3211,2025-01-11,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,1.0,104.48,0.0,104.48,False
Order_24251,User_2490,2025-03-31,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,222.77,0.0,445.54,False
Order_24252,User_178,2025-06-22,Argentina,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,165.26,5.0,160.26,False
Order_24253,User_6954,2025-06-03,Mexico,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,97.21,0.0,194.43,False
Order_24254,User_3963,2025-01-17,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,87.03,0.0,87.03,False
Order_24255,User_3631,2025-04-21,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,191.15,5.0,377.31,False
Order_24256,User_2782,2025-02-23,Colombia,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,138.11,0.0,138.11,False
Order_24257,User_2684,2025-01-29,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,169.52,0.0,169.52,False
Order_24258,User_2444,2025-01-17,Mexico,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,391.42,0.0,782.83,False
Order_24259,User_3069,2025-05-13,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,451.17,0.0,902.34,False
Order_24260,User_5577,2025-03-16,Colombia,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,223.0,5.0,441.01,False
Order_24261,User_3371,2025-05-09,Colombia,Desktop,Social,Blender-Xl-Red,Hogar,2.0,406.17,0.0,812.34,False
Order_24262,User_3924,2025-01-17,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,361.66,0.0,723.32,False
Order_24263,User_6137,2025-02-18,Mexico,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,31.21,5.0,26.21,False
Order_24264,User_6482,2025-06-25,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,236.6,0.0,473.19,False
Order_24265,User_2302,2025-06-03,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,296.16,0.0,592.31,False
Order_24266,User_1156,2025-05-16,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,294.07,10.0,578.13,False
Order_24267,User_854,2025-03-12,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,2.0,458.34,0.0,916.69,False
Order_24268,User_5845,2025-05-20,Argentina,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,469.79,10.0,929.58,False
Order_24269,User_4299,2025-05-13,Mexico,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,363.21,0.0,726.42,False
Order_24270,User_824,2025-05-29,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,385.4,10.0,375.4,False
Order_24271,User_277,2025-04-12,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,484.21,10.0,474.21,False
Order_24272,User_1871,2025-05-28,Argentina,Mobile,Organic,Jacket-Winter-M,Moda,1.0,433.55,0.0,433.55,False
Order_24273,User_1264,2025-03-02,Colombia,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,143.23,5.0,281.47,False
Order_24274,User_4376,2025-06-14,Mexico,Desktop,Social,Jacket-Winter-M,Moda,1.0,286.76,10.0,276.76,False
Order_24275,User_1400,2025-03-15,Mexico,Desktop,Social,Jacket-Winter-M,Moda,1.0,494.2,0.0,494.2,False
Order_24276,User_3206,2025-02-06,Argentina,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,63.39,15.0,48.39,False
Order_24277,User_5298,2025-04-02,Mexico,Mobile,Social,Jacket-Winter-M,Moda,2.0,339.37,0.0,678.75,False
Order_24278,User_7063,2025-04-09,Colombia,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,243.3,5.0,238.3,False
Order_24279,User_4741,2025-05-24,Mexico,Desktop,Social,Blender-Xl-Red,Hogar,1.0,358.69,0.0,358.69,False
Order_24280,User_3109,2025-01-28,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,404.38,0.0,808.75,False
Order_24281,User_429,2025-02-08,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,2.0,201.25,10.0,392.49,False
Order_24282,User_6375,2025-01-14,Colombia,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,321.09,0.0,642.18,False
Order_24283,User_5236,2025-05-20,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,281.18,15.0,547.36,False
Order_24284,User_5397,2025-05-16,Mexico,Desktop,Social,Jacket-Winter-M,Moda,2.0,156.18,0.0,312.35,False
Order_24285,User_4864,2025-03-25,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,280.6,5.0,275.6,False
Order_24286,User_3259,2025-05-22,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,114.52,0.0,114.52,False
Order_24287,User_2752,2025-03-11,Colombia,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,436.82,0.0,873.65,False
Order_24288,User_5722,2025-01-04,Mexico,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,373.26,0.0,746.51,False
Order_24289,User_2192,2025-03-03,Colombia,Desktop,Social,Jacket-Winter-M,Moda,2.0,257.24,0.0,514.48,False
Order_24290,User_747,2025-04-20,Colombia,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,361.09,15.0,707.18,False
Order_24291,User_6580,2025-03-20,Colombia,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,484.1,0.0,968.19,False
Order_24292,User_6787,2025-06-09,Mexico,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,232.59,0.0,465.17,False
Order_24293,User_3340,2025-05-08,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,99.54,0.0,99.54,False
Order_24294,User_6400,2025-01-14,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,406.6,10.0,396.6,False
Order_24295,User_61,2025-04-06,Argentina,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,219.67,0.0,439.35,False
Order_24296,User_5001,2025-04-28,Mexico,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,410.94,5.0,816.89,False
Order_24297,User_70,2025-05-01,Colombia,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,219.3,0.0,438.59,False
Order_24298,User_2971,2025-04-13,Colombia,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,384.15,10.0,758.3,False
Order_24299,User_2871,2025-02-27,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,1.0,323.0,0.0,323.0,False
Order_24300,User_215,2025-01-13,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,286.43,10.0,276.43,False
Order_24301,User_1060,2025-04-11,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,1.0,182.14,0.0,182.14,False
Order_24302,User_6780,2025-05-30,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,456.35,10.0,446.35,False
Order_24303,User_3868,2025-03-21,Argentina,Desktop,Social,Jacket-Winter-M,Moda,2.0,395.47,10.0,780.94,False
Order_24304,User_5656,2025-04-11,Mexico,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,368.0,10.0,358.0,False
Order_24305,User_90,2025-04-03,Mexico,Desktop,Social,Jacket-Winter-M,Moda,1.0,306.45,5.0,301.45,False
Order_24306,User_6555,2025-01-25,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,192.27,15.0,369.55,False
Order_24307,User_4770,2025-06-22,Mexico,Desktop,Social,Jacket-Winter-M,Moda,2.0,198.05,5.0,391.09,False
Order_24308,User_3476,2025-02-26,Mexico,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,316.06,5.0,627.12,False
Order_24309,User_2242,2025-01-14,Mexico,Mobile,Organic,Tablet-Standard-64Gb,Electronica,1.0,428.26,0.0,428.26,False
Order_24310,User_4276,2025-06-10,Colombia,Desktop,Social,Jacket-Winter-M,Moda,2.0,131.87,5.0,258.74,False
Order_24311,User_5576,2025-04-07,Argentina,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,226.29,0.0,226.29,False
Order_24312,User_193,2025-01-15,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,112.2,5.0,219.39,False
Order_24313,User_7792,2025-04-03,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,219.25,0.0,438.49,False
Order_24314,User_5280,2025-03-31,Colombia,Desktop,Social,Sneakers-Urban-42,Moda,1.0,349.61,15.0,334.61,False
Order_24315,User_7208,2025-05-11,Colombia,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,142.26,5.0,137.26,False
Order_24316,User_4181,2025-06-14,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,421.38,15.0,406.38,False
Order_24317,User_1718,2025-04-28,Colombia,Desktop,Social,Jacket-Winter-M,Moda,1.0,203.49,15.0,188.49,False
Order_24318,User_5261,2025-05-05,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,280.06,5.0,275.06,False
Order_24319,User_5807,2025-05-28,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,211.71,0.0,211.71,False
Order_24320,User_1369,2025-05-02,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,2.0,259.86,10.0,509.72,False
Order_24321,User_1576,2025-03-05,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,499.63,0.0,999.26,False
Order_24322,User_7975,2025-06-04,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,433.4,5.0,428.4,False
Order_24323,User_1624,2025-03-10,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,2.0,124.17,10.0,238.33,False
Order_24324,User_4141,2025-02-08,Mexico,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,276.54,10.0,266.54,False
Order_24325,User_2813,2025-06-01,Colombia,Desktop,Social,Jacket-Winter-M,Moda,2.0,446.55,10.0,883.11,False
Order_24326,User_7392,2025-02-18,Colombia,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,353.82,5.0,702.65,False
Order_24327,User_3845,2025-02-09,Mexico,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,326.92,10.0,643.83,False
Order_24328,User_2721,2025-05-26,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,1.0,188.98,10.0,178.98,False
